SENTIDO,LATITUD,LONGITUD,anio,mes,dia,hr,greater_mean
Interna,-34.633299,-58.468594,2020,6,3,20,False
Egreso,-34.588796,-58.38152,2021,3,31,23,False
Interna,,,2021,5,31,7,False
Interna,-34.60855,-58.372951,2020,5,11,8,True
Interna,-34.53698,-58.470968,2020,9,30,19,True
Interna,-34.633299,-58.468594,2020,7,17,4,False
Interna,-34.60855,-58.372951,2021,8,16,21,False
Interna,-34.60855,-58.372951,2020,7,4,19,False
Egreso,-34.588796,-58.38152,2021,9,30,17,True
Interna,-34.579632,-58.427733,2020,7,23,17,True
Ingreso,-34.633299,-58.468594,2021,7,11,16,True
Egreso,-34.633299,-58.468594,2020,3,7,15,True
Interna,-34.633299,-58.468594,2021,2,6,5,False
Interna,-34.579632000000004,-58.427733,2020,4,4,8,False
Interna,-34.633299,-58.468594,2020,12,24,12,False
Interna,-34.60855,-58.372951,2021,8,9,2,False
Interna,-34.618036,-58.410236,2021,8,14,18,False
Ingreso,-34.588796,-58.38152,2020,3,2,10,True
Interna,-34.53698,-58.470968,2021,5,18,5,False
Ingreso,-34.588796,-58.38152,2021,3,29,10,True
Egreso,-34.588796,-58.38152,2021,1,4,8,True
Interna,-34.60855,-58.372951,2020,10,12,3,False
Interna,-34.618036,-58.410236,2020,11,10,4,False
Interna,,,2021,10,10,7,False
Interna,-34.618036,-58.410236,2020,10,30,16,True
Interna,-34.579632,-58.427733,2020,9,14,23,False
Egreso,-34.633299,-58.468594,2022,2,10,21,True
Ingreso,-34.633299,-58.468594,2021,1,15,8,True
Ingreso,-34.588796,-58.38152,2020,12,24,23,False
Interna,-34.53698,-58.470968,2021,4,18,15,True
Interna,-34.588796,-58.38152,2021,7,31,15,False
Interna,-34.53698,-58.470968,2021,1,12,19,True
Egreso,-34.633299,-58.468594,2020,4,16,23,False
Interna,-34.633299,-58.468594,2021,1,3,8,False
Interna,-34.588796,-58.38152,2020,11,9,14,True
Interna,-34.60855,-58.372951,2021,12,11,20,False
Interna,-34.633299,-58.468594,2021,3,20,15,False
Interna,-34.60855,-58.372951,2021,10,7,0,False
Ingreso,-34.588796,-58.38152,2021,9,6,18,True
Egreso,-34.588796,-58.38152,2020,8,18,22,False
Ingreso,-34.633299,-58.468594,2020,8,21,20,False
Interna,-34.579632,-58.427733,2022,2,3,19,True
Interna,-34.579632,-58.427733,2021,6,25,20,True
Ingreso,-34.588796,-58.38152,2021,2,20,20,True
Interna,-34.618036,-58.410236,2020,4,26,10,False
Interna,-34.633299,-58.468594,2021,6,6,20,False
Egreso,-34.579632000000004,-58.427733,2020,3,5,13,False
Egreso,-34.633299,-58.468594,2020,9,28,5,False
Interna,-34.633299,-58.468594,2021,10,8,16,False
Interna,-34.60855,-58.372951,2020,12,2,7,True
Ingreso,-34.588796,-58.38152,2021,3,30,3,False
Ingreso,-34.588796,-58.38152,2021,2,28,19,True
Interna,-34.60855,-58.372951,2021,9,30,8,True
Ingreso,-34.633299,-58.468594,2021,7,1,9,True
Interna,-34.579632,-58.427733,2021,12,21,15,False
Interna,-34.618036,-58.410236,2021,4,27,12,True
Egreso,-34.579632,-58.427733,2021,9,8,6,False
Interna,-34.633299,-58.468594,2021,2,14,7,False
Interna,,,2021,6,4,0,False
Egreso,-34.579632000000004,-58.427733,2020,6,30,7,False
Ingreso,-34.633299,-58.468594,2020,8,14,22,False
Ingreso,-34.633299,-58.468594,2020,10,14,2,False
Interna,-34.588796,-58.38152,2021,8,18,9,False
Egreso,-34.588796,-58.38152,2020,3,3,13,True
Egreso,-34.588796,-58.38152,2021,1,15,9,True
Interna,-34.579632000000004,-58.427733,2020,5,3,4,False
Interna,-34.588796,-58.38152,2020,8,17,23,False
Ingreso,-34.588796,-58.38152,2021,6,11,10,True
Egreso,-34.588796,-58.38152,2022,2,16,1,False
Ingreso,-34.633299,-58.468594,2021,6,14,9,True
Interna,-34.633299,-58.468594,2021,10,2,0,False
Interna,-34.60855,-58.372951,2022,1,31,21,False
Egreso,-34.588796,-58.38152,2021,2,24,0,False
Egreso,-34.633299,-58.468594,2021,4,13,2,False
Ingreso,-34.588796,-58.38152,2021,7,6,4,False
Interna,-34.60855,-58.372951,2022,3,12,9,True
Interna,-34.633299,-58.468594,2020,10,28,22,False
Interna,-34.618036,-58.410236,2021,7,28,16,False
Interna,,,2021,5,25,14,False
Egreso,-34.633299,-58.468594,2021,11,28,12,True
Interna,-34.579632,-58.427733,2020,7,26,0,False
Interna,-34.53698,-58.470968,2020,8,17,2,False
Interna,-34.53698,-58.470968,2020,8,29,11,True
Egreso,-34.633299,-58.468594,2020,6,5,21,False
Interna,-34.53698,-58.470968,2020,12,13,18,True
Interna,-34.618036,-58.410236,2020,8,16,16,True
Interna,-34.633299,-58.468594,2020,5,14,5,False
Interna,-34.618036,-58.410236,2020,4,8,16,False
Interna,-34.633299,-58.468594,2021,4,27,19,False
Egreso,-34.588796,-58.38152,2021,8,25,16,True
Egreso,-34.579632,-58.427733,2020,12,8,9,False
Interna,-34.579632,-58.427733,2020,7,24,4,False
Interna,-34.579632,-58.427733,2021,9,28,18,True
Egreso,-34.633299,-58.468594,2021,5,7,17,True
Ingreso,-34.588796,-58.38152,2021,9,30,8,True
Egreso,-34.579632,-58.427733,2021,1,19,0,False
Egreso,-34.588796,-58.38152,2021,4,10,15,False
Ingreso,-34.588796,-58.38152,2021,8,27,3,False
Interna,-34.618036,-58.410236,2020,7,11,4,False
Interna,-34.60855,-58.372951,2020,5,16,15,True
Interna,-34.53698,-58.470968,2021,1,30,1,False
Interna,-34.60855,-58.372951,2021,10,11,5,False
Interna,-34.618036,-58.410236,2020,11,24,10,True
Interna,-34.618036,-58.410236,2020,8,17,2,False
Egreso,-34.633299,-58.468594,2021,11,26,18,True
Interna,-34.60855,-58.372951,2020,8,1,7,False
Interna,-34.579632,-58.427733,2021,3,19,1,True
Interna,-34.618036,-58.410236,2021,8,27,8,False
Ingreso,-34.633299,-58.468594,2020,8,7,23,False
Interna,-34.60855,-58.372951,2020,4,21,11,True
Egreso,-34.633299,-58.468594,2021,3,13,21,True
Interna,-34.60855,-58.372951,2021,6,8,17,True
Ingreso,-34.588796,-58.38152,2020,10,1,11,True
Interna,-34.618036,-58.410236,2022,2,4,3,False
Egreso,-34.633299,-58.468594,2021,9,21,4,False
Interna,-34.53698,-58.470968000000006,2020,4,21,19,False
Interna,-34.633299,-58.468594,2021,5,6,1,False
Interna,-34.618036,-58.410236,2020,12,10,16,True
Egreso,-34.579632,-58.427733,2021,4,4,1,False
Egreso,-34.588796,-58.38152,2020,7,10,3,False
Egreso,-34.633299,-58.468594,2021,5,6,11,True
Interna,-34.588796,-58.38152,2021,6,20,11,True
Ingreso,-34.588796,-58.38152,2021,6,23,22,False
Ingreso,-34.588796,-58.38152,2020,6,1,17,True
Egreso,-34.588796,-58.38152,2021,9,27,23,False
Egreso,-34.633299,-58.468594,2020,3,12,23,True
Interna,-34.60855,-58.372951,2020,12,30,21,False
Egreso,-34.633299,-58.468594,2021,12,31,21,True
Interna,-34.633299,-58.468594,2020,3,19,23,False
Interna,-34.60855,-58.372951,2022,2,15,14,False
Interna,-34.588796,-58.38152,2021,1,18,12,True
Interna,-34.588796,-58.38152,2020,9,13,17,True
Egreso,-34.588796,-58.38152,2021,11,20,14,True
Interna,-34.588796,-58.38152,2020,3,5,8,True
Interna,-34.588796,-58.38152,2022,1,10,23,False
Interna,-34.633299,-58.468594,2021,3,13,1,False
Egreso,-34.579632,-58.427733,2022,3,7,23,False
Egreso,-34.633299,-58.468594,2021,5,2,14,False
Egreso,-34.588796,-58.38152,2020,10,13,20,False
Egreso,-34.588796,-58.38152,2022,1,19,21,False
Ingreso,-34.633299,-58.468594,2021,3,29,18,True
Ingreso,-34.588796,-58.38152,2020,10,7,11,True
Ingreso,-34.633299,-58.468594,2020,10,13,10,True
Egreso,-34.633299,-58.468594,2020,9,21,10,True
Interna,-34.60855,-58.372951,2021,8,2,17,False
Interna,-34.618036,-58.410236,2020,8,9,10,False
Interna,-34.618036,-58.410236,2020,3,24,3,False
Ingreso,-34.588796,-58.38152,2020,12,1,15,True
Interna,-34.633299,-58.468594,2020,7,5,23,False
Interna,-34.60855,-58.372951,2020,7,4,17,False
Interna,-34.60855,-58.372951,2020,6,19,5,False
Interna,-34.53698,-58.470968,2021,4,21,12,True
Interna,-34.579632,-58.427733,2021,12,9,15,True
Egreso,-34.579632,-58.427733,2020,11,17,23,False
Egreso,-34.588796,-58.38152,2021,12,15,6,False
Interna,-34.60855,-58.372951,2022,2,2,12,False
Interna,-34.588796,-58.38152,2021,8,31,12,False
Egreso,-34.579632,-58.427733,2021,3,4,13,False
Ingreso,-34.588796,-58.38152,2020,8,25,18,False
Egreso,-34.633299,-58.468594,2020,5,13,11,True
Interna,-34.60855,-58.372951,2020,4,23,2,False
Egreso,-34.588796,-58.38152,2021,2,28,14,False
Ingreso,-34.633299,-58.468594,2020,11,17,2,False
Egreso,-34.579632,-58.427733,2021,3,25,22,False
Ingreso,-34.633299,-58.468594,2020,6,4,0,False
Interna,-34.53698,-58.470968,2021,5,2,2,False
Interna,-34.53698,-58.470968,2021,12,6,14,True
Interna,-34.588796,-58.38152,2020,10,10,20,True
Interna,-34.588796,-58.38152,2020,5,20,18,True
Interna,-34.53698,-58.470968000000006,2020,5,1,4,False
Interna,-34.588796,-58.38152,2021,10,24,16,True
Interna,-34.579632000000004,-58.427733,2020,3,24,17,False
Ingreso,-34.588796,-58.38152,2022,3,8,15,True
Egreso,-34.579632,-58.427733,2021,7,2,8,False
Egreso,-34.588796,-58.38152,2021,10,29,18,True
Interna,-34.579632000000004,-58.427733,2020,6,9,13,True
Ingreso,-34.633299,-58.468594,2021,7,24,9,True
Egreso,-34.633299,-58.468594,2022,1,14,8,True
Egreso,-34.633299,-58.468594,2021,11,4,7,True
Interna,-34.618036,-58.410236,2020,7,4,5,False
Interna,-34.633299,-58.468594,2021,5,11,4,False
Egreso,-34.579632,-58.427733,2020,7,30,20,False
Interna,-34.618036,-58.410236,2021,10,20,7,True
Interna,-34.618036,-58.410236,2021,12,16,16,True
Egreso,-34.633299,-58.468594,2020,11,23,22,False
Interna,-34.633299,-58.468594,2021,11,26,4,False
Interna,-34.633299,-58.468594,2021,1,6,17,False
Egreso,-34.579632,-58.427733,2021,5,10,17,False
Interna,-34.618036,-58.410236,2020,9,22,20,True
Egreso,-34.579632000000004,-58.427733,2020,4,5,2,False
Interna,-34.53698,-58.470968000000006,2020,3,23,16,False
Egreso,-34.633299,-58.468594,2021,11,2,21,True
Interna,-34.618036,-58.410236,2020,5,14,7,True
Ingreso,-34.633299,-58.468594,2020,4,13,11,True
Egreso,-34.633299,-58.468594,2021,7,31,12,True
Interna,-34.60855,-58.372951,2021,12,5,5,False
Interna,-34.53698,-58.470968,2021,1,26,7,False
Interna,-34.53698,-58.470968,2021,4,17,4,False
Egreso,-34.588796,-58.38152,2021,3,11,1,False
Interna,-34.60855,-58.372951,2021,10,17,3,False
Interna,-34.588796,-58.38152,2020,9,30,2,False
Interna,-34.60855,-58.372951,2021,5,9,21,False
Ingreso,-34.588796,-58.38152,2021,7,21,23,False
Interna,-34.633299,-58.468594,2020,11,6,20,False
Ingreso,-34.588796,-58.38152,2021,6,26,18,True
Egreso,-34.579632,-58.427733,2021,10,11,21,False
Interna,-34.633299,-58.468594,2021,4,28,0,False
Interna,-34.53698,-58.470968,2021,12,26,11,True
Egreso,-34.588796,-58.38152,2022,2,12,17,True
Interna,-34.618036,-58.410236,2021,6,18,9,True
Ingreso,-34.588796,-58.38152,2021,5,13,20,False
Ingreso,-34.633299,-58.468594,2020,4,29,22,False
Egreso,-34.588796,-58.38152,2020,10,12,0,False
Interna,-34.579632,-58.427733,2021,10,19,17,True
Egreso,-34.579632,-58.427733,2021,2,25,10,False
Egreso,-34.579632,-58.427733,2021,10,11,11,False
Interna,-34.588796,-58.38152,2021,5,22,23,False
Interna,-34.618036,-58.410236,2020,10,25,9,False
Ingreso,-34.588796,-58.38152,2020,9,14,17,False
Egreso,-34.588796,-58.38152,2020,7,1,13,True
Interna,-34.53698,-58.470968,2020,8,30,20,False
Interna,-34.588796,-58.38152,2021,12,29,9,True
Interna,-34.53698,-58.470968,2020,8,20,20,False
Ingreso,-34.588796,-58.38152,2021,10,12,11,True
Egreso,-34.579632,-58.427733,2021,10,25,10,False
Egreso,-34.579632,-58.427733,2021,2,12,10,False
Ingreso,-34.633299,-58.468594,2021,8,10,3,False
Interna,-34.60855,-58.372951,2021,9,4,11,False
Interna,-34.579632,-58.427733,2020,9,15,15,True
Interna,-34.579632,-58.427733,2020,11,14,1,False
Interna,-34.588796,-58.38152,2021,9,11,14,True
Interna,-34.579632,-58.427733,2021,3,8,22,True
Egreso,-34.633299,-58.468594,2020,6,14,2,False
Interna,-34.53698,-58.470968,2021,5,5,13,True
Interna,-34.53698,-58.470968000000006,2020,4,14,12,False
Interna,-34.579632,-58.427733,2021,3,8,10,True
Ingreso,-34.588796,-58.38152,2020,4,11,16,False
Interna,-34.633299,-58.468594,2021,2,5,12,False
Interna,-34.588796,-58.38152,2021,12,4,23,False
Interna,-34.588796,-58.38152,2020,9,30,4,False
Interna,-34.53698,-58.470968,2021,12,7,8,True
Ingreso,-34.588796,-58.38152,2021,1,16,0,False
Egreso,-34.633299,-58.468594,2020,6,8,13,True
Egreso,-34.633299,-58.468594,2021,8,20,12,True
Egreso,-34.588796,-58.38152,2021,7,18,21,False
Egreso,-34.633299,-58.468594,2021,4,5,17,True
Interna,-34.633299,-58.468594,2021,3,21,21,False
Interna,-34.53698,-58.470968,2020,12,2,9,True
Interna,-34.618036,-58.410236,2022,3,9,0,False
Interna,-34.579632,-58.427733,2021,1,13,18,True
Ingreso,-34.633299,-58.468594,2020,7,28,16,True
Interna,-34.618036,-58.410236,2021,10,9,21,False
Interna,-34.60855,-58.372951,2022,1,28,13,True
Interna,-34.579632000000004,-58.427733,2020,4,20,4,False
Interna,-34.60855,-58.372951,2021,10,8,8,False
Egreso,-34.588796,-58.38152,2020,8,13,8,False
Ingreso,-34.588796,-58.38152,2021,12,24,23,False
Egreso,-34.588796,-58.38152,2020,11,8,14,False
Interna,-34.588796,-58.38152,2021,9,22,12,True
Egreso,-34.588796,-58.38152,2020,12,16,8,True
Interna,-34.60855,-58.372951,2020,10,9,23,False
Interna,-34.633299,-58.468594,2020,8,4,7,False
Interna,-34.618036,-58.410236,2021,1,2,23,False
Interna,-34.588796,-58.38152,2021,12,1,12,False
Ingreso,-34.588796,-58.38152,2021,1,9,11,False
Interna,,,2021,11,25,15,False
Interna,-34.53698,-58.470968000000006,2020,5,15,13,False
Interna,-34.588796,-58.38152,2020,7,10,20,False
Egreso,-34.633299,-58.468594,2021,2,13,11,True
Interna,-34.588796,-58.38152,2020,6,2,14,True
Interna,-34.618036,-58.410236,2021,5,29,19,True
Interna,-34.588796,-58.38152,2020,7,8,13,True
Interna,-34.53698,-58.470968,2020,9,21,18,True
Interna,-34.579632,-58.427733,2021,6,11,2,False
Egreso,-34.579632,-58.427733,2021,7,18,1,False
Interna,-34.579632,-58.427733,2021,3,17,5,False
Egreso,-34.588796,-58.38152,2022,2,11,19,True
Interna,-34.53698,-58.470968,2020,10,2,16,True
Ingreso,-34.588796,-58.38152,2020,12,25,15,False
Egreso,-34.633299,-58.468594,2021,2,12,18,True
Interna,-34.633299,-58.468594,2020,6,10,20,False
Egreso,-34.633299,-58.468594,2021,12,26,3,False
Egreso,-34.588796,-58.38152,2020,10,18,8,False
Interna,-34.633299,-58.468594,2021,11,13,19,False
Egreso,-34.579632000000004,-58.427733,2020,6,24,7,False
Ingreso,-34.633299,-58.468594,2022,2,16,10,True
Interna,-34.60855,-58.372951,2020,6,7,17,False
Interna,-34.579632,-58.427733,2021,2,17,4,False
Interna,-34.633299,-58.468594,2021,6,18,18,False
Egreso,-34.579632,-58.427733,2022,1,3,9,False
Interna,-34.53698,-58.470968,2021,1,12,4,False
Interna,-34.618036,-58.410236,2021,11,23,14,True
Egreso,-34.588796,-58.38152,2021,2,9,1,False
Interna,-34.588796,-58.38152,2021,5,13,20,True
Egreso,-34.579632,-58.427733,2021,1,25,5,False
Ingreso,-34.588796,-58.38152,2021,10,26,12,True
Interna,-34.588796,-58.38152,2021,9,19,11,True
Interna,-34.633299,-58.468594,2021,1,25,11,False
Ingreso,-34.633299,-58.468594,2020,7,15,10,True
Interna,-34.618036,-58.410236,2021,11,10,6,False
Ingreso,-34.633299,-58.468594,2022,1,16,16,True
Interna,-34.633299,-58.468594,2020,10,24,0,False
Interna,-34.60855,-58.372951,2020,10,25,6,False
Interna,-34.588796,-58.38152,2021,5,18,22,False
Ingreso,-34.633299,-58.468594,2021,4,7,10,True
Egreso,-34.579632,-58.427733,2021,4,11,14,False
Interna,-34.618036,-58.410236,2020,12,13,2,False
Egreso,-34.588796,-58.38152,2020,8,18,10,False
Interna,-34.633299,-58.468594,2020,6,1,5,False
Ingreso,-34.633299,-58.468594,2022,2,27,23,False
Interna,-34.633299,-58.468594,2021,2,21,17,False
Interna,-34.618036,-58.410236,2021,10,3,0,False
Interna,-34.60855,-58.372951,2021,2,10,1,False
Interna,-34.60855,-58.372951,2020,3,8,14,False
Interna,-34.53698,-58.470968000000006,2020,4,25,17,False
Interna,-34.588796,-58.38152,2020,10,16,3,False
Interna,-34.60855,-58.372951,2021,8,30,10,False
Egreso,-34.579632,-58.427733,2022,3,11,11,False
Egreso,-34.633299,-58.468594,2021,5,29,13,True
Ingreso,-34.633299,-58.468594,2020,3,30,21,False
Interna,-34.588796,-58.38152,2020,7,14,14,True
Ingreso,-34.588796,-58.38152,2020,4,30,0,False
Interna,-34.53698,-58.470968,2020,9,25,15,True
Ingreso,-34.633299,-58.468594,2021,9,3,8,True
Egreso,-34.633299,-58.468594,2020,10,4,2,False
Interna,-34.53698,-58.470968,2022,1,11,5,False
Interna,-34.618036,-58.410236,2022,2,11,5,False
Interna,-34.588796,-58.38152,2021,9,6,8,False
Egreso,-34.633299,-58.468594,2021,4,30,22,False
Interna,-34.60855,-58.372951,2020,8,21,10,True
Interna,-34.579632,-58.427733,2021,10,12,2,False
Egreso,-34.579632,-58.427733,2021,5,17,23,False
Interna,-34.633299,-58.468594,2021,12,3,4,False
Ingreso,-34.588796,-58.38152,2020,5,18,19,True
Interna,-34.633299,-58.468594,2020,7,14,19,False
Interna,-34.579632,-58.427733,2020,7,11,8,False
Ingreso,-34.588796,-58.38152,2021,11,29,19,True
Ingreso,-34.633299,-58.468594,2021,4,22,15,True
Egreso,-34.579632,-58.427733,2021,7,24,2,False
Interna,-34.618036,-58.410236,2021,5,13,9,True
Interna,-34.588796,-58.38152,2021,3,28,11,False
Egreso,-34.579632,-58.427733,2022,3,11,16,False
Interna,-34.633299,-58.468594,2021,10,10,14,False
Interna,-34.633299,-58.468594,2021,6,19,5,False
Interna,-34.618036,-58.410236,2021,5,16,13,True
Interna,-34.579632,-58.427733,2021,1,4,10,True
Interna,-34.53698,-58.470968000000006,2020,5,13,16,False
Interna,-34.618036,-58.410236,2020,6,3,1,False
Interna,-34.579632,-58.427733,2021,6,2,14,True
Interna,-34.633299,-58.468594,2021,3,21,11,False
Interna,-34.633299,-58.468594,2020,3,28,1,False
Ingreso,-34.588796,-58.38152,2020,3,18,14,True
Interna,-34.618036,-58.410236,2020,3,12,20,True
Egreso,-34.633299,-58.468594,2020,7,10,22,False
Interna,-34.60855,-58.372951,2021,12,17,15,False
Ingreso,-34.588796,-58.38152,2021,1,24,23,False
Interna,-34.53698,-58.470968,2022,2,18,13,False
Egreso,-34.588796,-58.38152,2021,7,11,21,False
Ingreso,-34.633299,-58.468594,2020,10,30,2,False
Egreso,-34.588796,-58.38152,2022,2,9,22,False
Interna,-34.53698,-58.470968,2020,8,29,10,False
Interna,-34.579632000000004,-58.427733,2020,6,6,7,True
Interna,-34.579632,-58.427733,2020,12,17,19,True
Egreso,-34.579632000000004,-58.427733,2020,3,4,15,False
Interna,-34.618036,-58.410236,2021,9,30,22,False
Interna,-34.579632,-58.427733,2020,10,28,10,True
Interna,-34.60855,-58.372951,2022,1,23,7,False
Egreso,-34.633299,-58.468594,2020,5,17,22,False
Ingreso,-34.633299,-58.468594,2022,1,16,15,True
Interna,-34.579632,-58.427733,2020,7,10,18,True
Interna,-34.579632,-58.427733,2021,3,12,10,True
Egreso,-34.588796,-58.38152,2021,1,23,7,False
Interna,-34.618036,-58.410236,2020,4,19,15,False
Interna,-34.579632,-58.427733,2021,10,19,7,True
Egreso,-34.633299,-58.468594,2021,1,17,11,True
Egreso,-34.579632,-58.427733,2020,12,11,14,False
Interna,-34.53698,-58.470968,2021,12,26,18,True
Interna,-34.588796,-58.38152,2020,12,20,17,True
Ingreso,-34.588796,-58.38152,2021,11,2,20,False
Interna,-34.60855,-58.372951,2021,9,11,13,False
Interna,-34.633299,-58.468594,2021,1,16,17,False
Egreso,-34.579632000000004,-58.427733,2020,3,26,11,False
Interna,-34.588796,-58.38152,2020,5,4,9,False
Interna,-34.60855,-58.372951,2020,5,28,4,False
Egreso,-34.633299,-58.468594,2021,7,6,9,True
Interna,-34.53698,-58.470968,2021,4,7,9,True
Interna,,,2021,12,15,22,False
Interna,-34.60855,-58.372951,2021,1,24,20,False
Interna,-34.60855,-58.372951,2022,3,4,13,True
Ingreso,-34.633299,-58.468594,2022,2,11,11,True
Egreso,-34.633299,-58.468594,2020,10,24,15,True
Ingreso,-34.633299,-58.468594,2021,3,26,12,True
Egreso,-34.633299,-58.468594,2020,9,28,22,False
Interna,-34.60855,-58.372951,2020,10,4,9,False
Egreso,-34.588796,-58.38152,2021,2,25,4,False
Ingreso,-34.633299,-58.468594,2021,7,21,0,False
Egreso,-34.588796,-58.38152,2020,11,3,18,True
Ingreso,-34.588796,-58.38152,2020,5,30,18,False
Interna,-34.633299,-58.468594,2021,12,16,16,False
Egreso,-34.579632,-58.427733,2021,2,4,7,False
Interna,-34.633299,-58.468594,2021,10,12,8,False
Ingreso,-34.633299,-58.468594,2020,7,23,20,False
Egreso,-34.588796,-58.38152,2021,11,5,15,True
Ingreso,-34.633299,-58.468594,2021,7,14,10,True
Ingreso,-34.633299,-58.468594,2020,10,2,15,True
Interna,-34.60855,-58.372951,2021,10,3,14,True
Interna,-34.53698,-58.470968,2020,9,26,18,True
Interna,-34.588796,-58.38152,2020,10,30,17,True
Egreso,-34.588796,-58.38152,2020,7,6,10,True
Interna,-34.588796,-58.38152,2022,2,18,17,True
Ingreso,-34.633299,-58.468594,2020,6,8,7,True
Egreso,-34.633299,-58.468594,2022,1,28,12,True
Interna,-34.579632,-58.427733,2021,6,17,7,True
Ingreso,-34.588796,-58.38152,2021,1,30,7,False
Egreso,-34.588796,-58.38152,2022,2,15,0,False
Ingreso,-34.588796,-58.38152,2020,9,1,8,True
Interna,,,2020,4,26,13,False
Egreso,-34.588796,-58.38152,2021,6,8,12,True
Egreso,-34.588796,-58.38152,2020,12,22,2,False
Ingreso,-34.588796,-58.38152,2020,6,3,5,False
Egreso,-34.588796,-58.38152,2021,1,31,7,False
Egreso,-34.633299,-58.468594,2020,6,14,18,False
Ingreso,-34.633299,-58.468594,2022,2,11,20,True
Interna,-34.588796,-58.38152,2021,6,18,23,False
Egreso,-34.579632,-58.427733,2021,3,5,15,False
Interna,-34.633299,-58.468594,2020,10,14,20,False
Ingreso,-34.633299,-58.468594,2020,9,4,22,False
Egreso,-34.633299,-58.468594,2020,8,18,6,False
Ingreso,-34.633299,-58.468594,2022,3,5,19,True
Egreso,-34.588796,-58.38152,2021,7,26,8,True
Egreso,-34.579632,-58.427733,2020,10,10,21,False
Interna,-34.53698,-58.470968000000006,2020,5,6,11,False
Interna,,,2021,12,23,17,False
Ingreso,-34.588796,-58.38152,2022,2,27,21,False
Interna,-34.618036,-58.410236,2021,7,3,12,False
Egreso,-34.633299,-58.468594,2021,2,6,16,True
Ingreso,-34.588796,-58.38152,2022,1,30,17,True
Ingreso,-34.633299,-58.468594,2020,12,28,20,True
Interna,-34.588796,-58.38152,2021,10,10,13,True
Egreso,-34.588796,-58.38152,2020,12,24,13,True
Interna,-34.60855,-58.372951,2020,3,11,17,True
Egreso,-34.579632,-58.427733,2020,10,10,19,False
